x,y
-1.152308172,0.294349514
-1.112781599,0.017824945
-1.111425558,0.04973018
-1.089972969,0.015369896
-1.088810659,0.260137806
-1.079498907,0.140847317
-1.076362977,0.136235403
-1.06595361,0.154895823
-1.060800002,0.084828334
-1.053570669,0.233552571
-1.047750545,0.007657275
-1.046669802,0.300319515
-1.043371271,0.147281353
-1.039191607,0.035121734
-1.038041363,0.612949552
-1.036219009,0.192067723
-1.029796376,0.328244659
-1.02154501,0.347954275
-1.021074363,-0.016633203
-1.020697127,0.126154074
-1.015311109,0.095731885
-1.013662792,-0.068293487
-1.013118301,0.020293949
-1.006061439,0.334157725
-1.004586549,0.23998876
-1.00047959,0.183408528
-0.998543239,0.466838345
-0.994825226,0.567167759
-0.994591114,0.005258624
-0.991431536,0.37836681
-0.982923711,0.118220575
-0.978734923,0.593660117
-0.976259387,0.52471706
-0.968277798,0.445120816
-0.963983579,0.392424307
-0.96326726,0.469185224
-0.962634203,0.118971374
-0.961488221,0.309489044
-0.961468998,0.167307989
-0.960481785,0.360944645
-0.959566428,0.548639195
-0.956695275,0.149520081
-0.945782046,0.295645161
-0.940654397,0.382214906
-0.940649999,0.39475225
-0.938224206,0.487103682
-0.936546379,0.35804983
-0.936269817,0.36473638
-0.932990636,0.465572964
-0.930402209,0.455991891
-0.930127512,0.504986018
-0.927696741,0.073298629
-0.926194155,0.435164864
-0.925665068,0.213960339
-0.922829385,0.387031754
-0.921883504,0.393531048
-0.916280796,0.562541062
-0.91283169,0.279527503
-0.912406944,0.379624802
-0.911543316,0.183467183
-0.909595066,-0.052412702
-0.907825204,0.42026153
-0.90646663,0.399056458
-0.905206753,0.441823123
-0.904929457,0.449533714
-0.903718239,0.343037055
-0.903481976,0.206967647
-0.897398546,0.208226901
-0.894526638,-0.043179793
-0.890045401,0.144898138
-0.887495503,0.209290647
-0.886136254,0.473151939
-0.885560646,0.256781596
-0.882336632,0.164036055
-0.880714155,0.591384096
-0.880171793,0.249137148
-0.8719709,0.35565543
-0.867797448,0.549177785
-0.867197421,0.577628164
-0.863158682,0.216984327
-0.860801914,0.10184352
-0.858573533,0.288294517
-0.854333466,0.34552988
-0.853935394,0.188134667
-0.852323138,0.451831067
-0.852319498,0.314864529
-0.84603117,0.380494095
-0.842385858,0.539631256
-0.838996778,0.547476163
-0.828170132,0.348053444
-0.822585945,0.476183836
-0.814488933,0.533852268
-0.80960908,0.541107757
-0.803331766,0.478333906
-0.802984037,0.262288384
-0.801149478,0.512157
-0.779735884,0.511701077
