x,y
0.617306099,-0.444010241
0.619233267,-0.517027643
0.630333886,-0.476053594
0.632382674,-0.358845851
0.63853938,-0.457537954
0.651623441,-0.427163169
0.653409809,-0.527393461
0.654534452,-0.492188326
0.658676942,-0.485134525
0.661562709,-0.387483122
0.677923101,-0.541689491
0.685745606,-0.46038003
0.699028725,-0.263673025
0.699909159,-0.433430287
0.702780512,-0.488337873
0.709645856,-0.44728382
0.717985656,-0.438059949
0.721435919,-0.49872877
0.728956417,-0.448996069
0.736248654,-0.448448857
0.758401325,-0.463124055
0.75844476,-0.481582611
0.777661707,-0.294722388
0.78805902,-0.305680908
0.790321777,-0.423506193
0.798284195,-0.606318357
0.798473052,-0.516234928
0.801548289,-0.429967025
0.802978717,-0.658996558
0.804953907,-0.440942193
0.80669712,-0.708408165
0.8124669,-0.45089569
0.821966404,-0.503214864
0.82607303,-0.502422745
0.826701357,-0.494149052
0.838138175,-0.383725023
0.838919098,-0.614797912
0.850417816,-0.457957259
0.85239965,-0.326586247
0.858238374,-0.492092287
0.860883528,-0.541565357
0.861448605,-0.695816606
0.863213819,-0.372041724
0.86536842,-0.553006746
0.866864639,-0.585738979
0.873899602,-0.342088869
0.875789897,-0.607527667
0.890177407,-0.486021502
0.892065204,-0.457726603
0.906526565,-0.524040663
0.907107255,-0.024525844
0.907552743,-0.538987809
0.917123169,-0.473231971
0.918643612,-0.464350009
0.92670391,-0.398664231
0.930154524,-0.515540228
0.948334008,-0.482347614
0.95163569,0.028504001
0.952081922,-0.537303649
0.958305637,-0.595327276
0.963921503,-0.035010695
0.964965213,-0.574145352
0.965175878,-0.538378052
0.966704125,0.007359147
0.966783609,-0.503314828
0.967305652,-0.01575142
0.969673898,-0.173480151
0.979887736,-0.630330753
0.981884608,-0.581225709
0.982807024,-0.325284387
0.999812705,-0.685276146
1.000534262,-0.606778343
1.009907565,-0.550695573
1.010751016,-0.35533665
1.011859916,-0.508759681
1.018627018,-0.016002138
1.035461634,0.050679197
1.036524176,-0.653608753
1.03990587,-0.451979024
1.043407988,-0.571114177
1.045371947,-0.339126033
1.054574683,-0.487004252
1.056346366,0.015422292
1.056778042,-0.4985947
1.057801368,-0.406588169
1.062480126,-0.434351398
1.064129831,-0.432642089
1.076832929,-0.541215001
1.086294116,-0.557819978
1.090335462,-0.474167009
1.09059246,-0.547337258
1.100416107,-0.297574358
1.101485364,0.047262683
1.103480054,-0.651659373
1.107823674,-0.51280021
1.118616037,-0.508228871
1.118617253,-0.467226444
1.123716757,-0.586016589
1.134811508,-0.442927049
1.137017724,-0.357505372
1.137881789,-0.42066738
1.144239078,-0.499812124
1.168654859,-0.460073428
1.169013558,-0.426382523
1.17276007,-0.249943908
1.182877744,-0.646379974
1.18473036,-0.658833473
1.188601936,-0.419717009
1.194311133,-0.395827248
1.198531713,-0.386184991
1.201032936,-0.502962452
1.209151565,-0.429702384
1.21446197,-0.519702779
1.216413505,-0.306731081
1.223056551,-0.340946621
1.226785193,-0.607051542
1.231784535,-0.572838312
1.236562721,-0.32330232
1.237783438,-0.6486542
1.239665176,-0.760255368
1.254670286,-0.456763763
1.263193191,-0.488646866
1.267889822,-0.499312676
1.270237594,-0.516042009
1.277333405,-0.557364481
1.278833056,-0.638628218
1.280237079,-0.285629092
1.285962671,-0.451608729
1.295060281,-0.288070035
1.309681146,-0.598692604
1.325491093,-0.501159289
1.328780124,-0.501424753
1.340828191,-0.553821604
1.352323153,-0.473145069
1.361351766,-0.345940721
1.362198039,-0.402777139
1.364306985,-0.370817555
1.37539317,-0.351965243
1.383357185,-0.447970519
1.389977298,-0.352530838
1.390149099,-0.435906821
1.392723621,-0.357638778
1.414494504,-0.438791061
1.417033072,-0.50153248
1.428051662,-0.326946656
1.43985727,-0.424273034
1.448698704,-0.23438237
1.452660444,-0.545748314
1.453069063,-0.397690717
1.458222096,-0.450222494
1.463577641,-0.403413124
1.463832943,-0.278994463
1.463889931,-0.401048876
1.466496508,-0.207345892
1.471097818,-0.339162313
1.474468094,-0.28669242
1.474592895,-0.341352515
1.47945462,-0.391151762
1.47999485,-0.527112214
1.487754499,-0.224707249
1.488171703,-0.447911656
1.494622655,-0.273441555
1.502177439,-0.468424557
1.511224687,-0.48375512
1.524663843,-0.30882979
1.535945951,-0.485139164
1.542074689,-0.357130985
1.553775718,-0.406702506
1.562466979,-0.333122507
1.58775702,-0.379493287
1.620380772,-0.515629839
1.637991403,-0.462525097
1.642077661,-0.482510007
