x,y
0.332111015,-0.387597284
0.334903426,-0.291174103
0.336230229,-0.31589267
0.336972265,-0.303695833
0.339668404,-0.385810369
0.342919819,-0.352733479
0.34433545,-0.287694496
0.348614398,-0.197416617
0.358751327,-0.195212572
0.360618474,-0.267589125
0.362292438,-0.331087496
0.369486799,-0.276846992
0.371409637,-0.327026412
0.373683017,-0.32310272
0.378949587,-0.264539463
0.384349485,-0.371050074
0.391430105,-0.284222225
0.409550805,-0.428908933
0.420027046,-0.315788925
0.421740457,-0.168035258
0.421826947,-0.35808929
0.434649234,-0.261484011
0.434891652,-0.415658107
0.436190943,-0.445186486
0.44048307,-0.113062965
0.447496115,-0.346741273
0.448501469,-0.323350173
0.449342184,-0.377701155
0.457426655,-0.220881555
0.462740237,-0.48728284
0.463306544,-0.357729342
0.474851792,-0.383832001
0.488564277,-0.337876433
0.489879076,-0.264497722
0.490037442,-0.292122098
0.491312899,-0.355087771
0.497614911,-0.383780742
0.499733997,-0.252158554
0.501382689,-0.268096597
0.508186891,-0.374409475
0.510744839,-0.362745537
0.516816152,-0.471587268
0.523106361,-0.475221417
0.543963539,-0.383343766
0.546344665,-0.274383875
0.548580858,-0.324305101
0.551516764,-0.395494503
0.556140181,-0.456266061
0.562576127,-0.33947661
0.566316115,-0.37677403
0.567492483,-0.298916833
0.568971655,-0.382916559
0.574841371,-0.46203938
0.599171221,-0.369762273
0.612861009,-0.376547032
0.614301549,-0.455703153
0.621789349,-0.443236946
0.642324897,-0.382887189
0.644788252,-0.396132123
0.65212021,-0.298403964
0.655232127,-0.502734456
0.655653315,-0.502675549
0.66154072,-0.479305463
0.66442721,-0.463708184
0.667024263,-0.450293509
0.667829325,-0.453887573
0.668113107,-0.511015049
0.669725526,-0.436122775
0.671328793,-0.476485959
0.685496736,-0.434321601
0.700091777,-0.438252494
0.704721242,-0.322321625
0.713000861,-0.447872356
0.721549929,-0.453369346
0.722251074,-0.453596178
0.733619914,-0.452328518
0.743965662,-0.493336279
0.778860293,-0.346492209
0.779794469,-0.501231714
0.780992781,-0.483040706
0.786336041,-0.453580832
0.787179461,-0.384384423
0.796100963,-0.641176835
0.798697052,-0.607074148
0.800617434,-0.570538974
0.806574077,-0.456534997
0.810674774,-0.453405662
0.819769511,-0.443733221
0.820307051,-0.409668409
0.826004097,-0.448151106
0.83702365,-0.500043389
0.838176633,-0.499246998
0.853984149,-0.481910139
0.859505423,-0.572075535
0.861262437,-0.526964234
0.863420269,-0.581186766
0.866957184,-0.498732178
0.868782349,-0.384228083
0.869470837,-0.37502835
0.872624958,-0.495798192
0.876946496,-0.536593952
0.881303282,-0.639186863
0.884386176,-0.493990764
0.887264745,-0.475819194
0.888755161,-0.560785428
0.895692168,-0.558199951
0.898966697,-0.471293362
0.902950089,-0.424099691
0.926494014,-0.469782157
0.926737025,-0.548859421
0.940413288,-0.51708167
0.955004178,-0.526442456
0.955915693,-0.487300921
0.958385659,-0.556575797
0.969740358,-0.527362138
0.971556062,-0.525364901
0.974478822,-0.502362094
0.976492956,-0.443351948
0.982441467,-0.575706453
0.98757832,-0.223371488
0.990891715,-0.632199121
0.992060937,-0.607686997
0.994514512,-0.53593482
1.005192589,-0.464746711
1.010734439,-0.591988712
1.022826888,-0.505896046
