x,y
-0.69705767,0.753392045
-0.694287613,0.940286031
-0.686596125,0.793580814
-0.67692243,0.747148845
-0.663288852,0.740472685
-0.66172932,0.717233374
-0.657548192,0.755264429
-0.644347686,0.738247657
-0.636889406,0.805665644
-0.632189329,0.800829577
-0.630198536,0.795643909
-0.628826932,0.745303149
-0.622635978,0.810306272
-0.618122965,1.058844231
-0.610540122,0.649129942
-0.610454262,0.832560173
-0.601872404,0.817082985
-0.601792266,0.815883016
-0.60050138,0.828766845
-0.594791314,0.83544624
-0.592676766,0.8869535
-0.588104637,0.715025654
-0.583148145,0.827264363
-0.563363994,0.94487955
-0.55624277,0.880079122
-0.551438501,1.02598538
-0.550719191,0.908441415
-0.548877714,0.887319517
-0.545664587,0.700928669
-0.545564821,0.738375981
-0.543996515,0.709952968
-0.542853934,0.923084162
-0.539549687,0.881931449
-0.531609415,0.738907818
-0.508276497,0.9062655
-0.503066587,0.830579696
-0.499624606,0.844089723
-0.499524312,0.952199743
-0.493270939,0.825136702
-0.488760185,0.895147471
-0.486615234,0.793332514
-0.482959361,1.030795973
-0.481568858,0.849532849
-0.480497123,0.912400684
-0.479366047,0.978654253
-0.466999388,0.633482686
-0.465096706,0.948540418
-0.462938093,0.632450676
-0.443438268,0.936767699
-0.442684682,0.736632243
-0.434754882,0.857894871
-0.420640008,0.967419468
-0.41506354,0.917127538
-0.391254702,0.929260757
-0.390732956,0.940978843
-0.387082442,0.669046021
-0.384673065,0.815358491
-0.383600206,0.827047182
-0.380403235,0.847064648
-0.35833791,0.84111889
-0.357533048,0.924678727
-0.353366908,0.812256838
-0.348981924,0.864064365
-0.33914663,0.907768552
-0.324649932,1.084864338
-0.322306432,1.004773381
-0.310636527,0.919145393
-0.306589148,0.753430813
-0.301525473,0.920199882
-0.283571343,0.840552054
-0.283403363,1.095657961
-0.283113926,0.75158663
-0.270463847,0.985827761
-0.259517034,0.898752756
-0.25892997,1.00389982
-0.257339868,0.962260247
-0.255069707,0.990603385
-0.254569557,0.962318565
-0.235098714,1.131859035
-0.224471473,0.925436912
-0.207208543,0.751227201
-0.204382938,0.966911596
-0.204379458,0.832014482
-0.204091735,1.006652434
-0.201051567,0.974515388
-0.19370869,1.02353964
-0.188899988,0.961457368
-0.187109727,0.88573301
-0.186244047,0.925546691
-0.180330111,0.890705206
-0.171830369,1.066289072
-0.160305543,1.056570028
-0.151581224,0.901395496
-0.145404742,0.88736321
-0.144364079,1.085499636
-0.141713572,1.153081564
-0.131080849,0.943373894
-0.129764846,0.925109584
-0.124446917,0.546652913
-0.121417499,1.043675696
-0.11403593,1.182852204
-0.102264431,1.008182967
-0.091227771,0.921024518
-0.083539599,0.938401332
-0.083051858,1.019956972
-0.068599676,1.125035545
-0.058608135,1.196895079
-0.053575923,0.967313348
-0.052820111,1.003549166
-0.051313126,0.713593876
-0.047865048,1.092067318
-0.047659475,1.013172225
-0.045577426,1.078044116
-0.041468814,0.928039681
-0.039964794,1.183791494
-0.036312604,1.056947565
-0.029439185,1.033621592
-0.023726135,1.084622799
-0.013157147,0.953758354
-0.008602893,1.066585039
-0.008081493,1.006545846
-0.002079125,1.132464566
4.69295e-05,0.9861793
0.00159925,1.191964322
0.006042956,1.037670204
0.013151321,1.088116116
0.01652192,0.916093773
0.022793872,0.989106773
