x,y
0.272882358,-0.400925225
0.317279265,-0.323124701
0.321259564,-0.374709094
0.335269543,-0.309267286
0.343809996,-0.443437808
0.345580013,-0.333586715
0.351782309,-0.357635467
0.354185305,-0.325808108
0.355942408,-0.263239855
0.356647018,-0.384458888
0.372251114,-0.279380491
0.372307943,-0.416844715
0.39923966,-0.371462384
0.403925364,-0.369019517
0.408485227,-0.476865708
0.418135271,-0.302905868
0.432229974,-0.307720946
0.43518171,-0.327589122
0.435500671,-0.49242885
0.435720548,-0.385263002
0.438331614,-0.530469452
0.442943062,-0.34905995
0.450894473,-0.368223943
0.460833635,-0.361749904
0.465044785,-0.330567088
0.468011114,-0.356080526
0.471143229,-0.264377063
0.471670002,-0.341868299
0.485450857,-0.403733428
0.491828232,-0.265960275
0.499219701,-0.204257172
0.500645905,-0.50156576
0.511702192,-0.507773414
0.514316816,-0.361015471
0.517033616,-0.38086386
0.517066179,-0.347949341
0.526535176,-0.223608936
0.528384717,-0.466432526
0.542731768,-0.263699608
0.544346486,-0.474730098
0.551050876,-0.262378912
0.556449004,-0.38737629
0.568499097,-0.239840614
0.574438761,-0.371081032
0.580308047,-0.324744583
0.58400002,-0.347527387
0.58484189,-0.383166692
0.588423392,-0.346689121
0.591580413,-0.270410065
0.596986052,-0.326046298
0.617306099,-0.444010241
0.619233267,-0.517027643
0.630333886,-0.476053594
0.632382674,-0.358845851
0.63853938,-0.457537954
0.651623441,-0.427163169
0.653409809,-0.527393461
0.654534452,-0.492188326
0.658676942,-0.485134525
0.661562709,-0.387483122
0.677923101,-0.541689491
0.685745606,-0.46038003
0.699028725,-0.263673025
0.699909159,-0.433430287
0.702780512,-0.488337873
0.709645856,-0.44728382
0.717985656,-0.438059949
0.721435919,-0.49872877
0.728956417,-0.448996069
0.736248654,-0.448448857
0.758401325,-0.463124055
0.75844476,-0.481582611
0.777661707,-0.294722388
0.78805902,-0.305680908
0.790321777,-0.423506193
0.798284195,-0.606318357
0.798473052,-0.516234928
0.801548289,-0.429967025
0.802978717,-0.658996558
0.804953907,-0.440942193
0.80669712,-0.708408165
0.8124669,-0.45089569
0.821966404,-0.503214864
0.82607303,-0.502422745
0.826701357,-0.494149052
0.838138175,-0.383725023
0.838919098,-0.614797912
0.850417816,-0.457957259
0.85239965,-0.326586247
0.858238374,-0.492092287
0.860883528,-0.541565357
0.861448605,-0.695816606
0.863213819,-0.372041724
0.86536842,-0.553006746
0.866864639,-0.585738979
0.873899602,-0.342088869
0.875789897,-0.607527667
0.890177407,-0.486021502
0.892065204,-0.457726603
0.906526565,-0.524040663
0.907107255,-0.024525844
0.907552743,-0.538987809
0.917123169,-0.473231971
0.918643612,-0.464350009
0.92670391,-0.398664231
0.930154524,-0.515540228
0.948334008,-0.482347614
0.95163569,0.028504001
0.952081922,-0.537303649
0.958305637,-0.595327276
0.963921503,-0.035010695
0.964965213,-0.574145352
0.965175878,-0.538378052
0.966704125,0.007359147
0.966783609,-0.503314828
0.967305652,-0.01575142
0.969673898,-0.173480151
0.979887736,-0.630330753
0.981884608,-0.581225709
0.982807024,-0.325284387
0.999812705,-0.685276146
1.000534262,-0.606778343
1.009907565,-0.550695573
1.010751016,-0.35533665
1.011859916,-0.508759681
1.018627018,-0.016002138
1.036524176,-0.653608753
1.03990587,-0.451979024
1.043407988,-0.571114177
1.045371947,-0.339126033
1.054574683,-0.487004252
1.056346366,0.015422292
1.056778042,-0.4985947
1.057801368,-0.406588169
1.062480126,-0.434351398
1.064129831,-0.432642089
1.076832929,-0.541215001
1.086294116,-0.557819978
1.090335462,-0.474167009
1.09059246,-0.547337258
1.103480054,-0.651659373
