x,y
1.044970853,-0.384813719
1.06256881,-0.452544349
1.063250387,-0.548970501
1.06452533,-0.481547864
1.066497185,-0.390549294
1.06923052,-0.497553648
1.071747021,-0.431648918
1.083677478,-0.487199706
1.09744815,-0.539047042
1.100874762,-0.476133617
1.103904999,-0.507874997
1.104457177,-0.505195624
1.108413181,-0.499815047
1.117815879,-0.458421864
1.131290709,-0.558198062
1.139739875,-0.600641984
1.141395583,-0.604354116
1.144337564,-0.394414107
1.144420645,-0.522467666
1.144876812,-0.514895328
1.162161624,-0.513932431
1.163784607,-0.576459747
1.173406638,-0.316978316
1.174744704,-0.43296918
1.177622715,-0.500082496
1.184545117,-0.464202984
1.188295112,-0.439310869
1.190566742,-0.42086095
1.193156916,-0.605228979
1.197108215,-0.413300855
1.204029734,-0.434119748
1.204741893,-0.604024334
1.207793849,-0.320929202
1.209967435,-0.443292595
1.212335349,-0.68291844
1.216386102,-0.380634744
1.216907715,-0.355069847
1.217211499,-0.369685827
1.248713573,-0.53965938
1.260569473,-0.56776941
1.265876018,-0.489618094
1.270197917,-0.455133121
1.289827102,-0.47312746
1.290840556,-0.452000332
1.293186588,-0.524686211
1.307539607,-0.331730245
1.308142977,-0.48724177
1.309333324,-0.576926653
1.310479905,-0.489978827
1.314502961,-0.529467763
1.316277021,-0.489166763
1.334054391,-0.393252628
1.351743966,-0.303357333
1.351812058,-0.462689303
1.358688682,-0.390222213
1.387186241,-0.432812645
1.387297387,-0.439337407
1.38957894,-0.485979859
1.39464033,-0.364729755
1.399147767,-0.360694204
1.401051486,-0.392575299
1.408197912,-0.519781523
1.412714476,-0.344513253
1.414460526,-0.430595321
1.422447556,-0.355785861
1.426004812,-0.423118409
1.434146984,-0.443714682
1.445974833,-0.402843005
1.45173025,-0.396590919
1.452778113,-0.403817104
1.458142981,-0.274932173
1.459610343,-0.494420607
1.461061522,-0.398179633
1.463876615,-0.457382251
1.470214313,-0.315676428
1.478209247,-0.350469641
1.480194515,-0.250254682
1.480608694,-0.235903492
1.488922351,-0.294732741
1.494134478,-0.423006048
1.499647329,-0.454765436
1.499650107,-0.334708493
1.510192812,-0.326256051
1.515718844,-0.456594063
1.52124054,-0.283605966
1.541348302,-0.228366069
1.54384341,-0.275349407
1.549804546,-0.141738853
1.553679201,-0.344434751
1.554754962,-0.280178202
1.557874799,-0.334381231
1.563153617,-0.484731149
1.564794,-0.295848415
1.570670386,-0.373403222
1.572737978,-0.162802338
1.57291122,-0.313947758
1.574076936,-0.208918246
1.578933762,-0.365522605
1.590344858,-0.311258204
1.597778111,-0.165955573
1.60575804,-0.430659207
1.612245145,-0.198134184
1.622284464,-0.170803905
1.624375621,-0.312365774
1.626706834,-0.170625945
1.631170341,-0.380279488
1.631623871,-0.398666177
1.631963803,-0.205160035
1.636566267,-0.425333094
1.656025454,-0.321691554
1.662063269,-0.20430446
1.666948965,-0.257425597
1.66771398,-0.256537088
1.667907462,-0.179697097
1.671236206,-0.332259289
1.679282166,-0.295654778
1.682120606,-0.362289455
1.697094578,-0.28693179
1.697620611,-0.172729774
1.729386079,-0.252075572
1.731411719,-0.324821182
1.735911942,-0.283648973
1.757966659,-0.278343139
1.782933138,-0.270262431
1.798217266,-0.302050414
