x,y
0.474279577,0.829884349
0.480032516,0.78472157
0.493951329,0.846228348
0.510729771,0.91879255
0.511506236,0.804210527
0.518811113,0.962880768
0.523599602,0.802097742
0.526915021,0.776425827
0.52770524,0.821061771
0.536030243,0.711231168
0.538651789,0.943115404
0.542778288,0.89698428
0.542856377,0.756233914
0.543377317,0.850289807
0.555516739,0.799850051
0.561633818,0.756960594
0.575939704,0.790910837
0.576934302,0.736149982
0.582300611,0.752540125
0.587442532,0.797458978
0.589902879,0.684926342
0.60100148,0.72912063
0.604290667,0.803155161
0.606040804,0.952971289
0.610114069,0.595392043
0.612363128,0.746898206
0.618000159,0.774197837
0.620727754,0.751382136
0.630276305,0.895828129
0.631084557,0.746348264
0.636595243,0.84576296
0.643680367,0.763464331
0.649062667,0.889302263
0.651835554,0.719900614
0.653705413,0.688002644
0.655594321,0.64475724
0.671367969,0.841609537
0.671657769,0.733943948
0.681623819,0.641624194
0.684079127,0.628003406
0.685233938,0.695951036
0.690487074,0.781578314
0.693366152,0.824322244
0.69866779,0.492202134
0.701765494,0.483045874
0.708115737,0.723247211
0.709213942,0.547811252
0.709345039,0.714786449
0.710127955,0.839737744
0.71591499,0.711206354
0.719905542,0.50716436
0.722368049,0.764542954
0.726516133,0.710589214
0.732023115,0.791947625
0.733829543,0.589636068
0.733843934,0.632724084
0.738248719,0.77239672
0.73839506,0.70900943
0.743265071,0.701004585
0.744900754,0.683631876
0.744981029,0.596287512
0.756061402,0.681074095
0.756799832,0.57338195
0.764783692,0.733432871
0.764837148,0.487150728
0.772113171,0.587523038
0.773968106,0.618805894
0.780019318,0.568685018
0.785207481,0.730150446
0.785424125,0.705471058
0.785971413,0.846024315
0.788206009,0.171401462
0.789618355,0.306985822
0.791415438,0.60514211
0.798231861,0.358566029
0.800232319,0.650585763
0.801068493,0.511741583
0.804827256,0.668053163
0.805829449,0.505094598
0.808847546,0.695927485
0.808944369,0.308814885
0.814164216,0.057477821
0.81588425,0.615924584
0.823688362,0.477096355
0.824703842,0.536007684
0.8253502,0.458153147
0.829565323,0.461134693
0.844401007,0.689411843
0.844930698,0.249775387
0.858112127,0.338416116
0.858272827,0.685588886
0.859177152,0.329427948
0.861069931,0.680011469
0.874085475,0.253794069
0.875329701,0.647785741
0.875760746,0.326428702
0.875782446,0.238320359
0.877400349,0.446193214
0.882342608,0.508583461
0.88753231,0.482167028
0.888210113,0.373246464
0.888300734,0.228699754
0.889760398,0.571383395
0.893913418,0.174622618
0.894291501,0.475171547
0.897649739,0.327009876
0.901688074,0.293504414
0.914634116,0.105873742
0.916869699,0.265684723
0.917413114,0.518218489
0.919020363,0.393739748
0.919214726,0.46332569
0.919955776,0.278124697
0.920527503,0.221125077
0.923071517,0.444597732
0.925272336,0.480963233
0.930756582,0.169556583
0.932615417,0.401833953
0.938745933,0.049220716
0.946699859,0.165165968
0.948718603,0.304063722
0.951432727,0.212039185
0.956769225,0.372432268
0.959660828,0.284406823
0.959698365,0.077419995
0.970355552,0.559830592
0.971954574,0.403906648
0.971980465,0.107997299
0.974774666,0.033931309
0.980455247,0.547566602
0.984758539,0.349400148
0.985413414,0.161027972
0.986408749,0.341390124
0.986891768,0.315426773
0.988942997,0.478830859
0.989460674,0.084212146
0.990637962,0.384434103
0.990804651,0.253909538
1.001874719,0.246144149
1.003620764,0.403819652
1.005972571,0.315075967
1.008710919,0.092864021
1.010577171,0.179249985
1.010748483,0.367536924
1.0119001,0.168469681
1.014569053,0.102506402
1.018088305,0.241335903
1.018506049,0.293156143
1.020222985,0.584621732
1.021806445,0.103740205
1.021812121,0.080894988
1.021923839,0.331204921
1.028126942,0.169685675
1.039294812,0.034327526
1.060274742,0.14419422
1.061258451,0.437506155
1.067663523,0.469842233
1.068373335,0.199949338
1.068655881,0.271541898
1.071587375,0.217281393
1.072128676,0.048114579
1.072354672,0.245819437
1.07532738,0.099223952
1.102625987,0.324031451
