x,y
0.043794744,0.987110439
0.047346173,1.038138765
0.054383439,0.89025523
0.055499877,1.090428264
0.060436716,0.948762937
0.063701565,0.98496436
0.06455986,1.055241699
0.067368585,0.913012829
0.07379154,1.005741485
0.084724313,1.068318883
0.087072982,0.583029757
0.100157563,0.698902235
0.101685895,0.801741019
0.112952946,0.914721671
0.11678436,1.135548012
0.118075275,0.898185717
0.124982862,1.237437971
0.137140882,1.001273307
0.150046629,0.968985786
0.152479023,0.682371613
0.15324995,0.918498299
0.156396252,0.978707839
0.157923164,0.781243502
0.16047038,0.900572885
0.171595749,0.876452304
0.174632587,0.865762637
0.177399624,0.964145443
0.184848834,0.751180738
0.188189524,1.097469751
0.192316234,1.04915434
0.201296719,1.166908041
0.208796517,0.996491218
0.226692619,0.905470862
0.231075186,1.020693649
0.231495945,0.982724947
0.233547881,0.962269743
0.235910142,1.048887223
0.237066565,0.911154165
0.237658493,0.835662271
0.243782988,0.988056989
0.260907339,0.992136753
0.289429658,0.922434421
0.294253778,0.791935522
0.311708265,0.845724827
0.314357342,0.86022322
0.324346693,0.945090214
0.330233173,0.834148901
0.338627752,1.168000725
0.345507552,0.836832051
0.355278614,1.003913491
0.355324315,1.230572501
0.360477611,1.04390057
0.362655543,0.976513605
0.364051963,1.005761325
0.365435566,0.887471886
0.373180612,0.979470189
0.376578723,0.946436866
0.388169043,0.9659516
0.388775071,1.007058661
0.389202951,0.988623237
0.393296782,0.896604428
0.399636532,0.852390434
0.400064171,0.805308059
0.402085643,1.026820333
0.403694399,1.141855394
0.405686457,0.87975617
0.410816195,1.022445716
0.411974615,0.988050138
0.413530775,1.228256995
0.41459209,0.910357547
0.429982785,0.977597123
0.438876593,0.890102451
0.440614718,0.852845243
0.444543497,0.979877312
0.453921555,0.821440296
0.460581088,0.720078112
0.483992597,0.959773869
0.48713588,0.797913893
0.493217779,1.030250768
0.495207697,1.00053864
0.503060285,0.861025369
0.503250288,0.831803197
0.516037089,0.81724812
0.519556426,0.871287955
0.524884827,0.735120682
0.525553855,0.756400065
0.526813411,0.930700326
0.532321206,1.019659414
0.542544161,0.771210314
0.544804043,0.674282608
0.551620597,0.732903633
0.557021568,0.972288063
0.562135904,0.734394288
0.563392716,0.782058901
0.566105743,0.74059985
0.572101961,0.978963979
0.581482234,0.776442942
0.589554699,0.794015719
0.591259522,0.694232141
0.598863089,0.809901852
0.610196471,0.746957987
0.610215071,0.777371395
0.628812985,0.683937535
0.631019391,0.773844817
0.636650032,0.712026115
0.638355558,0.728825565
0.638750933,0.716273409
0.640156796,0.872683223
0.640530189,0.992448832
0.648733426,0.753702684
0.67245626,0.761539036
0.676846659,0.76540225
0.67877026,0.909862569
0.681780155,0.915610129
0.692044921,0.761748708
0.702772429,0.856130198
0.715743017,0.845845845
0.724787933,0.844201929
0.72751991,0.773582846
0.745424597,0.803894085
0.775621398,0.840621626
0.80198352,0.918029295
