x,y
-0.189060313,0.201772539
-0.087938063,0.510011906
-0.087241404,0.213796059
-0.083118518,0.392425682
-0.078153484,0.465643087
-0.073711122,0.314321098
-0.071118659,0.383624199
-0.067905738,0.413898446
-0.062082665,0.408595248
-0.059961593,0.42188947
-0.055309175,0.266412419
-0.051628688,0.400233606
-0.039162926,0.455330503
-0.032181666,0.055888159
-0.03182719,0.371714987
-0.030119169,0.272314331
-0.026082576,0.42839085
-0.023055984,0.338230484
-0.016073151,0.489781558
-0.007548469,0.423977911
-0.005635297,0.498087743
-0.002978286,0.215460936
-0.00260312,0.233521936
0.001772843,0.001719583
0.002934213,0.211296453
0.003106642,0.284009186
0.004970267,0.432392065
0.006757254,0.072482196
0.006912068,0.189909916
0.007513475,0.047351574
0.010687473,0.382028449
0.013394016,0.368159334
0.014096412,0.52192853
0.022566939,0.388416903
0.024159508,0.414970458
0.028206212,0.25788949
0.035077702,0.186619747
0.037457182,0.298366076
0.03936455,0.226978861
0.040765415,-0.05973539
0.04767919,0.229761363
0.04773641,0.000620619
0.047784918,0.095222257
0.047890828,0.048006028
0.054299226,0.196875333
0.054469111,0.304782118
0.058702885,0.301221559
0.06176666,0.222599184
0.062697569,-0.08019986
0.064302365,0.302353177
0.064834432,0.049758787
0.065045769,0.086243581
0.068794003,0.274590692
0.068960153,0.18675218
0.070249297,0.349115551
0.071456628,0.160438757
0.07708252,0.039335596
0.077956101,0.236063382
0.082831486,0.293264091
0.083679006,-0.0791004
0.085664472,0.477561892
0.086877596,0.216250992
0.087379826,0.165433489
0.090678323,0.072915584
0.091976742,0.344476566
0.092544951,0.177282408
0.103240783,0.013665721
0.103504793,-0.031954118
0.107505131,0.026174797
0.109836081,0.102783364
0.10985783,0.02213075
0.112074411,0.024544689
0.11307713,0.150652435
0.113636352,-0.160365265
0.115968602,-0.316664128
0.120112934,0.000433838
0.123388142,0.111783406
0.125486353,0.390902619
0.125914106,-0.067418785
0.130295062,-0.016438736
0.139749236,-0.15622397
0.141720256,-0.136615601
0.142474604,0.05705175
0.148984825,-0.106273203
0.150004255,-0.211053883
0.152207545,0.415074387
0.159761878,-0.167036789
0.16326799,0.030140766
0.164205888,0.269991886
0.165179538,0.165720923
0.167369782,-0.127275937
0.171073996,0.206248499
0.171345138,0.070593462
0.175993695,-0.165006397
0.179509989,-0.087311563
0.179732612,-0.001774653
0.183974924,0.034598343
0.184661702,-0.119106485
0.193284045,0.003074099
0.195932908,0.04504767
0.196016146,-0.16859494
0.196251754,0.174641608
0.202931262,-0.192074212
0.20408925,-0.287284716
0.205621003,-0.003050458
0.212924992,-0.216539121
0.217795908,-0.159872067
0.219573793,0.267206216
0.22209714,-0.013825044
0.224288977,-0.221072463
0.224501437,-0.197533174
0.229352161,-0.14756062
0.230896973,-0.059508587
0.236462204,-0.071028254
0.237048604,0.029708845
0.246340186,-0.020293782
0.249522599,0.227174147
0.257580422,-0.218114174
0.269843612,-0.074781338
0.285823987,-0.128900326
0.290043863,0.063464052
0.299006571,-0.17088304
0.303714828,-0.139890628
0.30851828,-0.132504302
0.312512987,-0.163925169
0.322156066,-0.182941335
0.341580958,-0.072803671
